"Time","data"
1.078,0,0.0227656,-3.96036,-0.681087
1.08,0,0.022967,-3.96036,-0.687223
1.082,0,0.0209524,-3.70668,-0.693359
1.084,0,0.0196429,-3.70668,-0.699495
1.086,0,0.0198443,-3.46357,-0.708699
1.088,0,0.0184341,-3.46357,-0.717903
1.09,0,0.0172253,-3.19489,-0.724039
1.092,0,0.0169231,-3.19489,-0.727107
1.094,0,0.0171245,-2.95738,-0.733243
1.096,0,0.0166209,-2.95738,-0.739379
1.098,0,0.015815,-2.71499,-0.745515
1.1,0,0.0156136,-2.71499,-0.748583
1.102,0,0.0154121,-2.71499,-0.754719
1.104,0,0.0136996,-2.48,-0.757787
1.106,0,0.0136996,-2.48,-0.760854
1.108,0,0.0124908,-2.48,-0.76699
1.11,0,0.0122894,-2.24598,-0.770058
1.112,0,0.0115842,-2.24598,-0.773126
1.114,0,0.0119872,-2.24598,-0.779262
1.116,0,0.0106777,-2.01716,-0.78233
1.118,0,0.0105769,-2.01716,-0.785398
1.12,0,0.0110806,-2.01716,-0.788466
1.122,0,0.0100733,-1.83124,-0.791534
1.124,0,0.00977106,-1.79187,-0.794602
1.126,0,0.0095696,-1.79187,-0.79767
1.128,0,0.00946886,-1.79187,-0.800738
1.13,0,0.0089652,-1.64388,-0.803806
1.132,0,0.00936813,-1.59202,-0.806874
1.134,0,0.00916667,-1.59202,-0.809942
1.136,0,0.00856227,-1.59202,-0.81301
1.138,0,0.00815934,-1.59202,-0.816078
1.14,0,0.00815934,-1.40894,-0.819146
1.142,0,0.00886447,-1.40894,-0.819146
1.144,0,0.00755495,-1.40894,-0.822214
1.146,0,0.00765568,-1.40894,-0.825282
1.148,0,0.00715201,-1.40894,-0.82835
1.15,0,0.00735348,-1.22124,-0.82835
1.152,0,0.00684982,-1.23738,-0.831418
1.154,0,0.00684982,-1.23738,-0.834486
1.156,0,0.00725275,-1.23738,-0.834486
1.158,0,0.00624542,-1.23738,-0.837554
1.16,0,0.00594322,-1.23738,-0.840621
1.162,0,0.00594322,-1.07005,-0.840621
1.164,0,0.00634615,-1.06785,-0.843689
1.166,0,0.00574176,-1.06785,-0.843689
1.168,0,0.00574176,-1.06785,-0.846757
1.17,0,0.00554029,-1.06785,-0.846757
1.172,0,0.00554029,-1.06785,-0.849825
1.174,0,0.00533883,-1.06785,-0.849825
1.176,0,0.0052381,-0.945949,-0.852893
1.178,0,0.00483516,-0.819747,-0.852893
1.18,0,0.0040293,-0.888797,-0.855961
1.182,0,0.0040293,-0.888797,-0.855961
1.184,0,0.00332418,-0.888797,-0.859029
1.186,0,0.00392857,-0.888797,-0.859029
1.188,0,0.00362637,-0.888797,-0.859029
1.19,0,0.00332418,-0.888797,-0.862097
1.192,0,0.00332418,-0.888797,-0.862097
1.194,0,0.00312271,-0.793151,-0.862097
1.196,0,0.00282051,-0.702233,-0.862097
1.198,0,0.00261905,-0.630372,-0.865165
1.2,0,0.00261905,-0.571464,-0.865165
1.202,0,0.00110806,-0.522808,-0.865165
1.204,0,0.00221612,-0.481805,-0.865165
1.206,0,0.00130952,-0.446759,-0.865165
1.208,0,0.00040293,-0.416451,-0.865165
1.21,0,0.00040293,-0.389995,-0.865165
1.212,0,0.000302198,-0.366601,-0.865165
1.214,0,-0.00040293,-0.345943,-0.865165
1.216,0,-0.000906593,-0.327488,-0.865165
