"Time","angle"
13.824,4.04297
13.828,4.04297
13.832,4.04297
13.836,4.21875
13.84,4.21875
13.844,4.21875
13.848,4.21875
13.852,4.21875
13.856,4.21875
13.86,4.21875
13.864,4.21875
13.868,4.21875
13.872,4.21875
13.876,4.21875
13.88,4.21875
13.884,4.21875
13.888,4.04297
13.892,4.04297
13.896,4.04297
13.9,3.86719
13.904,3.86719
13.908,3.69141
13.912,3.69141
13.916,3.51562
13.92,3.33984
13.924,3.33984
13.928,3.16406
13.932,2.98828
13.936,2.8125
13.94,2.63672
13.944,2.63672
13.948,2.46094
13.952,2.28516
13.956,2.10938
13.96,1.93359
13.964,1.75781
13.968,1.58203
13.972,1.40625
13.976,1.23047
13.98,0.878906
13.984,0.703125
13.988,0.527344
13.992,0.351562
13.996,0.175781
14,0
14.004,-0.175781
14.008,-0.527344
14.012,-0.703125
14.016,-0.878906
14.02,-1.05469
14.024,-1.23047
14.028,-1.40625
14.032,-1.58203
14.036,-1.75781
14.04,-1.93359
14.044,-2.10938
14.048,-2.28516
14.052,-2.46094
14.056,-2.63672
14.06,-2.8125
14.064,-2.98828
14.068,-3.16406
14.072,-3.33984
14.076,-3.33984
14.08,-3.51562
14.084,-3.69141
14.088,-3.86719
14.092,-3.86719
14.096,-4.04297
14.1,-4.04297
14.104,-4.21875
14.108,-4.21875
14.112,-4.39453
14.116,-4.39453
14.12,-4.57031
14.124,-4.57031
14.128,-4.57031
14.132,-4.57031
14.136,-4.57031
14.14,-4.74609
14.144,-4.74609
14.148,-4.74609
14.152,-4.74609
14.156,-4.74609
14.16,-4.57031
14.164,-4.57031
14.168,-4.57031
14.172,-4.57031
14.176,-4.39453
14.18,-4.39453
14.184,-4.39453
14.188,-4.21875
14.192,-4.21875
14.196,-4.04297
14.2,-4.04297
14.204,-3.86719
14.208,-3.69141
14.212,-3.69141
14.216,-3.51562
14.22,-3.33984
14.224,-3.16406
14.228,-2.98828
14.232,-2.98828
14.236,-2.8125
14.24,-2.63672
14.244,-2.46094
14.248,-2.28516
14.252,-2.10938
14.256,-1.93359
14.26,-1.75781
14.264,-1.58203
14.268,-1.23047
14.272,-1.05469
14.276,-0.878906
14.28,-0.703125
14.284,-0.527344
14.288,-0.351562
14.292,-0.175781
14.296,0
14.3,0.175781
14.304,0.351562
14.308,0.527344
14.312,0.878906
14.316,1.05469
14.32,1.23047
14.324,1.40625
14.328,1.58203
14.332,1.75781
14.336,1.93359
14.34,2.10938
14.344,2.10938
14.348,2.28516
14.352,2.46094
14.356,2.63672
14.36,2.8125
14.364,2.98828
14.368,2.98828
14.372,3.16406
14.376,3.33984
14.38,3.33984
14.384,3.51562
14.388,3.69141
14.392,3.69141
14.396,3.69141
14.4,3.86719
14.404,3.86719
14.408,4.04297
14.412,4.04297
14.416,4.04297
14.42,4.04297
14.424,4.04297
14.428,4.04297
14.432,4.04297
14.436,4.04297
14.44,4.04297
14.444,4.04297
14.448,4.04297
14.452,4.04297
14.456,4.04297
14.46,3.86719
14.464,3.86719
14.468,3.86719
14.472,3.69141
14.476,3.69141
14.48,3.51562
14.484,3.51562
14.488,3.33984
14.492,3.33984
14.496,3.16406
14.5,2.98828
14.504,2.98828
14.508,2.8125
14.512,2.63672
14.516,2.46094
14.52,2.28516
14.524,2.10938
14.528,1.93359
14.532,1.75781
14.536,1.58203
14.54,1.40625
14.544,1.23047
14.548,1.05469
14.552,0.878906
14.556,0.703125
14.56,0.527344
14.564,0.351562
14.568,0.175781
14.572,0
14.576,-0.175781
14.58,-0.351562
14.584,-0.527344
14.588,-0.703125
14.592,-0.878906
14.596,-1.05469
14.6,-1.23047
14.604,-1.40625
14.608,-1.58203
14.612,-1.75781
14.616,-1.93359
14.62,-2.10938
14.624,-2.28516
14.628,-2.46094
14.632,-2.63672
14.636,-2.8125
14.64,-2.98828
14.644,-3.16406
14.648,-3.33984
14.652,-3.33984
14.656,-3.51562
14.66,-3.69141
14.664,-3.86719
14.668,-3.86719
14.672,-4.04297
14.676,-4.04297
14.68,-4.21875
14.684,-4.21875
14.688,-4.39453
14.692,-4.39453
14.696,-4.39453
14.7,-4.57031
14.704,-4.57031
14.708,-4.57031
14.712,-4.57031
14.716,-4.57031
14.72,-4.57031
14.724,-4.57031
14.728,-4.57031
14.732,-4.57031
14.736,-4.57031
14.74,-4.39453
14.744,-4.39453
14.748,-4.39453
14.752,-4.39453
14.756,-4.21875
14.76,-4.21875
14.764,-4.04297
14.768,-4.04297
14.772,-3.86719
14.776,-3.86719
14.78,-3.69141
14.784,-3.51562
14.788,-3.51562
14.792,-3.33984
14.796,-3.16406
14.8,-3.16406
14.804,-2.98828
14.808,-2.8125
14.812,-2.63672
14.816,-2.46094
14.82,-2.28516
14.824,-2.10938
14.828,-1.93359
14.832,-1.75781
14.836,-1.58203
14.84,-1.40625
14.844,-1.23047
14.848,-1.05469
14.852,-0.878906
14.856,-0.527344
14.86,-0.351562
14.864,-0.175781
14.868,0
14.872,0.175781
14.876,0.351562
14.88,0.527344
14.884,0.703125
14.888,0.878906
14.892,1.05469
14.896,1.23047
14.9,1.40625
14.904,1.58203
14.908,1.75781
14.912,1.93359
14.916,2.10938
14.92,2.28516
14.924,2.46094
14.928,2.63672
14.932,2.8125
14.936,2.8125
14.94,2.98828
14.944,3.16406
14.948,3.16406
14.952,3.33984
14.956,3.51562
14.96,3.51562
14.964,3.69141
14.968,3.69141
14.972,3.86719
14.976,3.86719
14.98,3.86719
14.984,4.04297
14.988,4.04297
14.992,4.04297
14.996,4.04297
15,4.04297
15.004,4.04297
15.008,4.04297
15.012,4.04297
15.016,4.04297
15.02,4.04297
15.024,4.04297
15.028,4.04297
15.032,3.86719
15.036,3.86719
15.04,3.86719
15.044,3.69141
15.048,3.69141
15.052,3.51562
15.056,3.51562
15.06,3.33984
15.064,3.16406
15.068,3.16406
15.072,2.98828
15.076,2.8125
15.08,2.63672
15.084,2.63672
15.088,2.46094
15.092,2.28516
15.096,2.10938
15.1,1.93359
15.104,1.75781
15.108,1.58203
15.112,1.40625
15.116,1.23047
15.12,1.05469
15.124,0.878906
15.128,0.703125
15.132,0.527344
15.136,0.351562
15.14,0.175781
15.144,0
15.148,-0.175781
15.152,-0.351562
15.156,-0.527344
15.16,-0.703125
15.164,-1.05469
15.168,-1.23047
15.172,-1.40625
15.176,-1.58203
15.18,-1.75781
15.184,-1.93359
15.188,-2.10938
15.192,-2.28516
15.196,-2.46094
15.2,-2.63672
15.204,-2.63672
15.208,-2.8125
15.212,-2.98828
15.216,-3.16406
15.22,-3.33984
15.224,-3.33984
15.228,-3.51562
15.232,-3.69141
15.236,-3.69141
15.24,-3.86719
15.244,-4.04297
15.248,-4.04297
15.252,-4.04297
15.256,-4.21875
15.26,-4.21875
15.264,-4.39453
15.268,-4.39453
15.272,-4.39453
15.276,-4.39453
15.28,-4.57031
15.284,-4.57031
15.288,-4.57031
15.292,-4.57031
15.296,-4.57031
15.3,-4.57031
15.304,-4.57031
15.308,-4.39453
15.312,-4.39453
15.316,-4.39453
15.32,-4.39453
15.324,-4.21875
15.328,-4.21875
15.332,-4.04297
15.336,-4.04297
15.34,-3.86719
15.344,-3.86719
15.348,-3.69141
15.352,-3.51562
15.356,-3.51562
15.36,-3.33984
15.364,-3.16406
15.368,-3.16406
15.372,-2.98828
15.376,-2.8125
15.38,-2.63672
15.384,-2.46094
15.388,-2.28516
15.392,-2.10938
15.396,-1.93359
15.4,-1.75781
15.404,-1.58203
15.408,-1.40625
15.412,-1.23047
15.416,-1.05469
15.42,-0.878906
15.424,-0.703125
15.428,-0.527344
15.432,-0.351562
15.436,-0.175781
15.44,0
15.444,0.175781
15.448,0.351562
15.452,0.527344
15.456,0.703125
15.46,0.878906
15.464,1.05469
15.468,1.23047
15.472,1.40625
15.476,1.58203
15.48,1.75781
15.484,1.93359
15.488,2.10938
15.492,2.28516
15.496,2.46094
15.5,2.63672
15.504,2.63672
15.508,2.8125
15.512,2.98828
15.516,3.16406
15.52,3.16406
15.524,3.33984
15.528,3.33984
15.532,3.51562
15.536,3.51562
15.54,3.69141
15.544,3.69141
15.548,3.86719
15.552,3.86719
15.556,3.86719
15.56,4.04297
15.564,4.04297
15.568,4.04297
15.572,4.04297
15.576,4.04297
15.58,4.04297
15.584,4.04297
15.588,4.04297
15.592,4.04297
15.596,3.86719
15.6,3.86719
15.604,3.86719
15.608,3.69141
15.612,3.69141
15.616,3.69141
15.62,3.51562
15.624,3.51562
15.628,3.33984
15.632,3.33984
15.636,3.16406
15.64,2.98828
15.644,2.98828
15.648,2.8125
15.652,2.63672
15.656,2.46094
15.66,2.46094
15.664,2.28516
15.668,2.10938
15.672,1.93359
15.676,1.75781
15.68,1.58203
15.684,1.40625
15.688,1.23047
15.692,1.05469
15.696,0.878906
15.7,0.703125
15.704,0.527344
15.708,0.351562
15.712,0.175781
15.716,0
15.72,-0.175781
15.724,-0.351562
15.728,-0.527344
15.732,-0.878906
15.736,-1.05469
15.74,-1.23047
15.744,-1.40625
15.748,-1.58203
15.752,-1.75781
15.756,-1.93359
15.76,-2.10938
15.764,-2.28516
15.768,-2.28516
15.772,-2.46094
15.776,-2.63672
15.78,-2.8125
15.784,-2.98828
15.788,-3.16406
15.792,-3.16406
15.796,-3.33984
15.8,-3.51562
15.804,-3.51562
15.808,-3.69141
15.812,-3.86719
15.816,-3.86719
15.82,-3.86719
15.824,-4.04297
15.828,-4.04297
15.832,-4.21875
15.836,-4.21875
15.84,-4.21875
15.844,-4.21875
15.848,-4.39453
15.852,-4.39453
15.856,-4.39453
15.86,-4.39453
15.864,-4.39453
15.868,-4.39453
15.872,-4.39453
15.876,-4.39453
15.88,-4.21875
15.884,-4.21875
15.888,-4.21875
15.892,-4.21875
15.896,-4.04297
15.9,-4.04297
15.904,-4.04297
15.908,-3.86719
15.912,-3.86719
15.916,-3.69141
15.92,-3.69141
15.924,-3.51562
15.928,-3.33984
15.932,-3.33984
15.936,-3.16406
15.94,-2.98828
15.944,-2.8125
15.948,-2.8125
15.952,-2.63672
15.956,-2.46094
15.96,-2.28516
15.964,-2.10938
15.968,-1.93359
15.972,-1.75781
15.976,-1.58203
15.98,-1.40625
15.984,-1.23047
15.988,-1.05469
15.992,-0.878906
15.996,-0.703125
16,-0.527344
16.004,-0.351562
16.008,-0.175781
16.012,0
16.016,0.175781
16.02,0.351562
16.024,0.527344
16.028,0.703125
16.032,0.878906
16.036,1.05469
16.04,1.23047
16.044,1.40625
16.048,1.58203
16.052,1.58203
16.056,1.75781
16.06,1.93359
16.064,2.10938
16.068,2.28516
16.072,2.46094
16.076,2.46094
16.08,2.63672
16.084,2.8125
16.088,2.98828
16.092,2.98828
16.096,3.16406
16.1,3.16406
16.104,3.33984
16.108,3.33984
16.112,3.51562
16.116,3.51562
16.12,3.69141
16.124,3.69141
16.128,3.69141
16.132,3.69141
16.136,3.86719
16.14,3.86719
16.144,3.86719
16.148,3.86719
16.152,3.86719
16.156,3.86719
16.16,3.86719
16.164,3.69141
16.168,3.69141
16.172,3.69141
16.176,3.69141
16.18,3.69141
16.184,3.51562
16.188,3.51562
16.192,3.33984
16.196,3.33984
16.2,3.16406
16.204,3.16406
16.208,2.98828
16.212,2.98828
16.216,2.8125
16.22,2.63672
16.224,2.63672
16.228,2.46094
16.232,2.28516
16.236,2.28516
16.24,2.10938
16.244,1.93359
16.248,1.75781
16.252,1.58203
16.256,1.40625
16.26,1.23047
16.264,1.05469
16.268,0.878906
16.272,0.703125
16.276,0.527344
16.28,0.351562
16.284,0.175781
16.288,0
16.292,-0.175781
16.296,-0.351562
16.3,-0.527344
16.304,-0.703125
16.308,-0.878906
16.312,-1.05469
16.316,-1.23047
16.32,-1.40625
16.324,-1.58203
16.328,-1.75781
16.332,-1.93359
16.336,-1.93359
16.34,-2.10938
16.344,-2.28516
16.348,-2.46094
16.352,-2.63672
16.356,-2.8125
16.36,-2.8125
16.364,-2.98828
16.368,-3.16406
16.372,-3.33984
16.376,-3.33984
16.38,-3.51562
16.384,-3.51562
16.388,-3.69141
16.392,-3.86719
16.396,-3.86719
16.4,-4.04297
16.404,-4.04297
16.408,-4.04297
16.412,-4.21875
16.416,-4.21875
16.42,-4.21875
16.424,-4.21875
16.428,-4.21875
16.432,-4.21875
16.436,-4.21875
16.44,-4.21875
16.444,-4.21875
16.448,-4.21875
16.452,-4.21875
16.456,-4.21875
16.46,-4.04297
16.464,-4.04297
16.468,-4.04297
16.472,-3.86719
16.476,-3.86719
16.48,-3.69141
16.484,-3.69141
16.488,-3.51562
16.492,-3.51562
16.496,-3.33984
16.5,-3.33984
16.504,-3.16406
16.508,-2.98828
16.512,-2.98828
16.516,-2.8125
16.52,-2.63672
16.524,-2.46094
16.528,-2.28516
16.532,-2.10938
16.536,-2.10938
16.54,-1.93359
16.544,-1.75781
16.548,-1.58203
16.552,-1.40625
16.556,-1.23047
16.56,-1.05469
16.564,-0.878906
16.568,-0.703125
16.572,-0.527344
16.576,-0.351562
16.58,-0.175781
16.584,0
16.588,0.175781
16.592,0.351562
16.596,0.527344
16.6,0.703125
16.604,0.878906
16.608,1.05469
16.612,1.23047
16.616,1.40625
16.62,1.58203
16.624,1.75781
16.628,1.93359
16.632,1.93359
16.636,2.10938
16.64,2.28516
16.644,2.46094
16.648,2.46094
16.652,2.63672
16.656,2.8125
16.66,2.8125
16.664,2.98828
16.668,2.98828
16.672,3.16406
16.676,3.16406
16.68,3.33984
16.684,3.33984
16.688,3.51562
16.692,3.51562
16.696,3.51562
16.7,3.69141
16.704,3.69141
16.708,3.69141
16.712,3.69141
16.716,3.69141
16.72,3.69141
16.724,3.69141
16.728,3.69141
16.732,3.69141
16.736,3.69141
16.74,3.51562
16.744,3.51562
16.748,3.51562
16.752,3.51562
16.756,3.33984
16.76,3.33984
16.764,3.16406
16.768,3.16406
16.772,2.98828
16.776,2.98828
16.78,2.8125
16.784,2.8125
16.788,2.63672
16.792,2.46094
16.796,2.46094
16.8,2.28516
16.804,2.10938
16.808,2.10938
16.812,1.93359
16.816,1.75781
16.82,1.58203
16.824,1.40625
16.828,1.23047
16.832,1.05469
16.836,0.878906
16.84,0.703125
16.844,0.527344
16.848,0.527344
16.852,0.175781
16.856,0
16.86,-0.175781
16.864,-0.351562
16.868,-0.527344
16.872,-0.703125
16.876,-0.878906
16.88,-1.05469
16.884,-1.23047
16.888,-1.23047
16.892,-1.40625
16.896,-1.58203
16.9,-1.75781
16.904,-1.93359
16.908,-2.10938
16.912,-2.28516
16.916,-2.46094
16.92,-2.46094
16.924,-2.63672
16.928,-2.8125
16.932,-2.98828
16.936,-2.98828
16.94,-3.16406
16.944,-3.16406
16.948,-3.33984
16.952,-3.51562
16.956,-3.51562
16.96,-3.69141
16.964,-3.69141
16.968,-3.69141
16.972,-3.86719
16.976,-3.86719
16.98,-3.86719
16.984,-4.04297
16.988,-4.04297
16.992,-4.04297
16.996,-4.04297
17,-4.04297
17.004,-4.04297
17.008,-4.04297
17.012,-4.04297
17.016,-4.04297
17.02,-4.04297
17.024,-4.04297
17.028,-4.04297
17.032,-4.04297
17.036,-3.86719
17.04,-3.86719
17.044,-3.86719
17.048,-3.69141
17.052,-3.69141
17.056,-3.51562
17.06,-3.51562
17.064,-3.33984
17.068,-3.16406
17.072,-3.16406
17.076,-2.98828
17.08,-2.98828
17.084,-2.8125
17.088,-2.63672
17.092,-2.46094
17.096,-2.28516
17.1,-2.28516
17.104,-2.10938
17.108,-1.93359
17.112,-1.75781
17.116,-1.58203
17.12,-1.40625
17.124,-1.23047
17.128,-1.23047
17.132,-1.05469
17.136,-0.878906
17.14,-0.703125
17.144,-0.527344
17.148,-0.351562
17.152,-0.175781
17.156,0
17.16,0.175781
17.164,0.351562
17.168,0.527344
17.172,0.703125
17.176,0.878906
17.18,1.05469
17.184,1.23047
17.188,1.40625
17.192,1.58203
17.196,1.75781
17.2,1.75781
17.204,1.93359
17.208,2.10938
17.212,2.28516
17.216,2.28516
17.22,2.46094
17.224,2.63672
17.228,2.63672
17.232,2.8125
17.236,2.8125
17.24,2.98828
17.244,2.98828
17.248,3.16406
17.252,3.16406
17.256,3.33984
17.26,3.33984
17.264,3.33984
17.268,3.51562
17.272,3.51562
17.276,3.51562
17.28,3.51562
17.284,3.51562
17.288,3.51562
17.292,3.51562
17.296,3.51562
17.3,3.51562
17.304,3.51562
17.308,3.51562
17.312,3.51562
17.316,3.51562
17.32,3.33984
17.324,3.33984
17.328,3.33984
17.332,3.16406
17.336,3.16406
17.34,2.98828
17.344,2.98828
17.348,2.8125
17.352,2.8125
17.356,2.63672
17.36,2.63672
17.364,2.46094
17.368,2.28516
17.372,2.28516
17.376,2.10938
17.38,1.93359
17.384,1.75781
17.388,1.58203
17.392,1.58203
17.396,1.40625
17.4,1.23047
17.404,1.05469
17.408,0.878906
17.412,0.703125
17.416,0.527344
17.42,0.351562
17.424,0.175781
17.428,0
17.432,-0.175781
17.436,-0.351562
17.44,-0.527344
17.444,-0.527344
17.448,-0.703125
17.452,-0.878906
17.456,-1.05469
17.46,-1.23047
17.464,-1.40625
17.468,-1.58203
17.472,-1.75781
17.476,-1.93359
17.48,-1.93359
17.484,-2.10938
17.488,-2.28516
17.492,-2.46094
17.496,-2.63672
17.5,-2.63672
17.504,-2.8125
17.508,-2.98828
17.512,-2.98828
17.516,-3.16406
17.52,-3.33984
17.524,-3.33984
17.528,-3.51562
17.532,-3.51562
17.536,-3.51562
17.54,-3.69141
17.544,-3.69141
17.548,-3.69141
17.552,-3.86719
17.556,-3.86719
17.56,-3.86719
17.564,-3.86719
17.568,-3.86719
17.572,-4.04297
17.576,-4.04297
17.58,-4.04297
17.584,-4.04297
17.588,-3.86719
17.592,-3.86719
17.596,-3.86719
17.6,-3.86719
17.604,-3.86719
17.608,-3.69141
17.612,-3.69141
17.616,-3.69141
17.62,-3.51562
17.624,-3.51562
17.628,-3.33984
17.632,-3.33984
17.636,-3.16406
17.64,-3.16406
17.644,-2.98828
17.648,-2.8125
17.652,-2.8125
17.656,-2.63672
17.66,-2.46094
17.664,-2.46094
17.668,-2.28516
17.672,-2.10938
17.676,-1.93359
17.68,-1.75781
17.684,-1.75781
17.688,-1.58203
17.692,-1.40625
17.696,-1.23047
17.7,-1.05469
17.704,-0.878906
17.708,-0.703125
17.712,-0.527344
17.716,-0.351562
17.72,-0.175781
17.724,-0.175781
17.728,0
17.732,0.175781
17.736,0.351562
17.74,0.527344
17.744,0.703125
17.748,0.878906
17.752,1.05469
17.756,1.23047
17.76,1.23047
17.764,1.40625
17.768,1.58203
17.772,1.75781
17.776,1.93359
17.78,1.93359
17.784,2.10938
17.788,2.28516
17.792,2.28516
17.796,2.46094
17.8,2.63672
17.804,2.63672
17.808,2.8125
17.812,2.8125
17.816,2.98828
17.82,2.98828
17.824,3.16406
17.828,3.16406
17.832,3.33984
17.836,3.33984
17.84,3.33984
17.844,3.33984
17.848,3.33984
17.852,3.51562
17.856,3.51562
17.86,3.51562
17.864,3.51562
17.868,3.51562
17.872,3.51562
17.876,3.33984
17.88,3.33984
17.884,3.33984
17.888,3.33984
17.892,3.16406
17.896,3.16406
17.9,3.16406
17.904,2.98828
17.908,2.98828
17.912,2.8125
17.916,2.8125
17.92,2.63672
17.924,2.63672
17.928,2.46094
17.932,2.46094
17.936,2.28516
17.94,2.10938
17.944,2.10938
17.948,1.93359
17.952,1.75781
17.956,1.75781
17.96,1.58203
17.964,1.40625
17.968,1.23047
17.972,1.05469
17.976,1.05469
17.98,0.878906
17.984,0.703125
17.988,0.527344
17.992,0.351562
17.996,0.175781
18,0
18.004,-0.175781
18.008,-0.351562
18.012,-0.527344
18.016,-0.703125
18.02,-0.703125
18.024,-0.878906
18.028,-1.05469
18.032,-1.23047
18.036,-1.40625
18.04,-1.58203
18.044,-1.75781
18.048,-1.93359
18.052,-1.93359
18.056,-2.10938
18.06,-2.28516
18.064,-2.46094
18.068,-2.46094
18.072,-2.63672
18.076,-2.8125
18.08,-2.8125
18.084,-2.98828
18.088,-2.98828
18.092,-3.16406
18.096,-3.16406
18.1,-3.33984
18.104,-3.33984
18.108,-3.51562
18.112,-3.51562
18.116,-3.51562
18.12,-3.69141
18.124,-3.69141
18.128,-3.69141
18.132,-3.69141
18.136,-3.69141
18.14,-3.86719
18.144,-3.86719
18.148,-3.86719
18.152,-3.86719
18.156,-3.86719
18.16,-3.86719
18.164,-3.69141
18.168,-3.69141
18.172,-3.69141
18.176,-3.69141
18.18,-3.69141
18.184,-3.51562
18.188,-3.51562
18.192,-3.33984
18.196,-3.33984
18.2,-3.16406
18.204,-3.16406
18.208,-2.98828
18.212,-2.98828
18.216,-2.8125
18.22,-2.63672
18.224,-2.63672
18.228,-2.46094
18.232,-2.28516
18.236,-2.28516
18.24,-2.10938
18.244,-1.93359
18.248,-1.75781
18.252,-1.75781
18.256,-1.58203
18.26,-1.40625
18.264,-1.23047
18.268,-1.05469
18.272,-1.05469
18.276,-0.878906
18.28,-0.703125
18.284,-0.527344
18.288,-0.351562
18.292,-0.175781
18.296,0
18.3,0.175781
18.304,0.351562
18.308,0.351562
18.312,0.527344
18.316,0.703125
18.32,0.878906
18.324,1.05469
18.328,1.23047
18.332,1.40625
18.336,1.40625
18.34,1.58203
18.344,1.75781
18.348,1.93359
18.352,1.93359
18.356,2.10938
18.36,2.28516
18.364,2.28516
18.368,2.46094
18.372,2.46094
18.376,2.63672
18.38,2.63672
18.384,2.8125
18.388,2.8125
18.392,2.98828
18.396,2.98828
18.4,2.98828
18.404,3.16406
18.408,3.16406
18.412,3.16406
18.416,3.16406
18.42,3.16406
18.424,3.33984
18.428,3.33984
18.432,3.33984
18.436,3.33984
18.44,3.33984
18.444,3.33984
18.448,3.33984
18.452,3.33984
18.456,3.16406
18.46,3.16406
18.464,3.16406
18.468,3.16406
18.472,2.98828
18.476,2.98828
18.48,2.8125
18.484,2.8125
18.488,2.63672
18.492,2.63672
18.496,2.46094
18.5,2.46094
18.504,2.28516
18.508,2.10938
18.512,2.10938
18.516,1.93359
18.52,1.75781
18.524,1.58203
18.528,1.58203
18.532,1.40625
18.536,1.23047
18.54,1.05469
18.544,1.05469
18.548,0.878906
18.552,0.703125
18.556,0.527344
18.56,0.351562
18.564,0.351562
18.568,0.175781
18.572,0
18.576,-0.175781
18.58,-0.351562
18.584,-0.527344
18.588,-0.703125
18.592,-0.878906
18.596,-0.878906
18.6,-1.05469
18.604,-1.23047
18.608,-1.40625
18.612,-1.58203
18.616,-1.75781
18.62,-1.93359
18.624,-1.93359
18.628,-2.10938
18.632,-2.28516
18.636,-2.46094
18.64,-2.46094
18.644,-2.63672
18.648,-2.63672
18.652,-2.8125
18.656,-2.98828
18.66,-2.98828
18.664,-2.98828
18.668,-3.16406
18.672,-3.16406
18.676,-3.33984
18.68,-3.33984
18.684,-3.33984
18.688,-3.51562
18.692,-3.51562
18.696,-3.51562
18.7,-3.51562
18.704,-3.51562
18.708,-3.69141
18.712,-3.69141
18.716,-3.69141
18.72,-3.69141
18.724,-3.69141
18.728,-3.69141
18.732,-3.69141
18.736,-3.69141
18.74,-3.69141
18.744,-3.51562
18.748,-3.51562
18.752,-3.51562
18.756,-3.51562
18.76,-3.33984
18.764,-3.33984
18.768,-3.16406
18.772,-3.16406
18.776,-2.98828
18.78,-2.98828
18.784,-2.8125
18.788,-2.8125
18.792,-2.63672
18.796,-2.46094
18.8,-2.46094
18.804,-2.28516
18.808,-2.10938
18.812,-2.10938
18.816,-1.93359
18.82,-1.75781
18.824,-1.58203
18.828,-1.58203
18.832,-1.40625
18.836,-1.23047
18.84,-1.05469
18.844,-0.878906
18.848,-0.878906
18.852,-0.703125
18.856,-0.527344
18.86,-0.351562
18.864,-0.175781
18.868,0
18.872,0.175781
18.876,0.175781
18.88,0.351562
18.884,0.527344
18.888,0.703125
18.892,0.878906
18.896,1.05469
18.9,1.05469
18.904,1.23047
18.908,1.40625
18.912,1.58203
18.916,1.58203
18.92,1.75781
18.924,1.93359
18.928,2.10938
18.932,2.10938
18.936,2.28516
18.94,2.28516
18.944,2.46094
18.948,2.63672
18.952,2.63672
18.956,2.63672
18.96,2.8125
18.964,2.8125
18.968,2.98828
18.972,2.98828
18.976,2.98828
18.98,2.98828
18.984,3.16406
18.988,3.16406
18.992,3.16406
18.996,3.16406
19,3.16406
19.004,3.16406
19.008,3.16406
19.012,3.16406
19.016,3.16406
19.02,3.16406
19.024,3.16406
19.028,2.98828
19.032,2.98828
19.036,2.98828
19.04,2.98828
19.044,2.8125
19.048,2.8125
19.052,2.8125
19.056,2.63672
19.06,2.63672
19.064,2.46094
19.068,2.46094
19.072,2.28516
19.076,2.28516
19.08,2.10938
19.084,1.93359
19.088,1.93359
19.092,1.75781
19.096,1.58203
19.1,1.58203
19.104,1.40625
19.108,1.23047
19.112,1.05469
19.116,0.878906
19.12,0.878906
19.124,0.703125
19.128,0.527344
19.132,0.351562
19.136,0.175781
19.14,0.175781
19.144,0
19.148,-0.175781
19.152,-0.351562
19.156,-0.527344
19.16,-0.703125
19.164,-0.703125
19.168,-0.878906
19.172,-1.05469
19.176,-1.23047
19.18,-1.40625
19.184,-1.40625
19.188,-1.58203
19.192,-1.75781
19.196,-1.93359
19.2,-1.93359
19.204,-2.10938
19.208,-2.28516
19.212,-2.28516
19.216,-2.46094
19.22,-2.63672
19.224,-2.63672
19.228,-2.8125
19.232,-2.8125
19.236,-2.98828
19.24,-2.98828
19.244,-3.16406
19.248,-3.16406
19.252,-3.33984
19.256,-3.33984
19.26,-3.33984
19.264,-3.51562
19.268,-3.51562
19.272,-3.51562
19.276,-3.51562
19.28,-3.51562
19.284,-3.51562
19.288,-3.51562
19.292,-3.51562
19.296,-3.51562
19.3,-3.51562
19.304,-3.51562
19.308,-3.51562
19.312,-3.51562
19.316,-3.51562
19.32,-3.51562
19.324,-3.33984
19.328,-3.33984
19.332,-3.33984
19.336,-3.16406
19.34,-3.16406
19.344,-2.98828
19.348,-2.98828
19.352,-2.98828
19.356,-2.8125
19.36,-2.63672
19.364,-2.63672
19.368,-2.46094
19.372,-2.46094
19.376,-2.28516
19.38,-2.10938
19.384,-1.93359
19.388,-1.93359
19.392,-1.75781
19.396,-1.58203
19.4,-1.40625
19.404,-1.40625
19.408,-1.23047
19.412,-1.05469
19.416,-0.878906
19.42,-0.703125
19.424,-0.703125
19.428,-0.527344
19.432,-0.351562
19.436,-0.175781
19.44,0
19.444,0.175781
19.448,0.175781
19.452,0.351562
19.456,0.527344
19.46,0.703125
19.464,0.878906
19.468,0.878906
19.472,1.05469
19.476,1.23047
19.48,1.40625
19.484,1.40625
19.488,1.58203
19.492,1.75781
19.496,1.93359
19.5,1.93359
19.504,2.10938
19.508,2.10938
19.512,2.28516
19.516,2.28516
19.52,2.46094
19.524,2.46094
19.528,2.63672
19.532,2.63672
19.536,2.8125
19.54,2.8125
19.544,2.8125
19.548,2.98828
19.552,2.98828
19.556,2.98828
19.56,2.98828
19.564,2.98828
19.568,2.98828
19.572,2.98828
19.576,2.98828
19.58,2.98828
19.584,2.98828
19.588,2.98828
19.592,2.98828
19.596,2.98828
19.6,2.98828
19.604,2.98828
19.608,2.98828
19.612,2.8125
19.616,2.8125
19.62,2.8125
19.624,2.63672
19.628,2.63672
19.632,2.46094
19.636,2.46094
19.64,2.28516
19.644,2.28516
19.648,2.10938
19.652,2.10938
19.656,1.93359
19.66,1.75781
19.664,1.75781
19.668,1.58203
19.672,1.40625
19.676,1.40625
19.68,1.23047
19.684,1.05469
19.688,0.878906
19.692,0.878906
19.696,0.703125
19.7,0.527344
19.704,0.351562
19.708,0.175781
19.712,0.175781
19.716,0
19.72,-0.175781
19.724,-0.351562
19.728,-0.527344
19.732,-0.527344
19.736,-0.703125
19.74,-0.878906
