"Time","data"
22.81,0.0276117
22.812,0.0276117
22.814,0.0276117
22.816,0.0276117
22.818,0.0276117
22.82,0.0276117
22.822,0.0276117
22.824,0.0276117
22.826,0.0276117
22.828,0.0276117
22.83,0.0276117
22.832,0.0276117
22.834,0.0276117
22.836,0.0276117
22.838,0.0276117
22.84,0.0276117
22.842,0.0276117
22.844,0.0276117
22.846,0.0276117
22.848,0.0276117
22.85,0.0276117
22.852,0.0276117
22.854,0.0276117
22.856,0.0276117
22.858,0.0276117
22.86,0.0276117
22.862,0.0276117
22.864,0.0276117
22.866,0.0276117
22.868,0.0276117
22.87,0.0276117
22.872,0.0276117
22.874,0.0276117
22.876,0.0276117
22.878,0.0276117
22.88,0.0276117
22.882,0.0276117
22.884,0.0276117
22.886,0.0276117
22.888,0.0276117
22.89,0.0276117
22.892,0.0276117
22.894,0.0276117
22.896,0.0276117
22.898,0.0276117
22.9,0.0276117
22.902,0.0276117
22.904,0.0276117
22.906,0.0276117
22.908,0.0276117
22.91,0.0276117
22.912,0.0276117
22.914,0.0276117
22.916,0.0276117
22.918,0.0276117
22.92,0.0276117
22.922,0.0276117
22.924,0.0276117
22.926,0.0276117
22.928,0.0276117
22.93,0.0276117
22.932,0.0276117
22.934,0.0276117
22.936,0.0276117
22.938,0.0276117
22.94,0.0276117
22.942,0.0276117
22.944,0.0276117
22.946,0.0276117
22.948,0.0276117
22.95,0.0276117
22.952,0.0276117
22.954,0.0276117
22.956,0.0276117
22.958,0.0276117
22.96,0.0276117
22.962,0.0276117
22.964,0.0276117
22.966,0.0276117
22.968,0.0276117
22.97,0.0276117
22.972,0.0276117
22.974,0.0276117
22.976,0.0276117
22.978,0.0276117
22.98,0.0276117
22.982,0.0276117
22.984,0.0276117
22.986,0.0276117
22.988,0.0276117
22.99,0.0276117
22.992,0.0276117
22.994,0.0276117
22.996,0.0276117
22.998,0.0276117
23,0.0276117
23.002,0.0276117
23.004,0.0276117
23.006,0.0276117
23.008,0.0276117
23.01,0.0276117
23.012,0.0276117
23.014,0.0276117
23.016,0.0276117
23.018,0.0276117
23.02,0.0276117
23.022,0.0276117
23.024,0.0276117
23.026,0.0276117
23.028,0.0276117
23.03,0.0276117
23.032,0.0276117
23.034,0.0276117
23.036,0.0276117
23.038,0.0276117
23.04,0.0276117
23.042,0.0276117
23.044,0.0276117
23.046,0.0276117
23.048,0.0276117
23.05,0.0276117
23.052,0.0276117
23.054,0.0276117
23.056,0.0276117
23.058,0.0276117
23.06,0.0276117
23.062,0.0276117
23.064,0.0276117
23.066,0.0276117
23.068,0.0276117
23.07,0.0276117
23.072,0.0276117
23.074,0.0276117
23.076,0.0276117
23.078,0.0276117
23.08,0.0276117
23.082,0.0276117
23.084,0.0276117
23.086,0.0276117
23.088,0.0276117
23.09,0.0276117
23.092,0.0276117
23.094,0.0276117
23.096,0.0276117
23.098,0.0276117
23.1,0.0276117
23.102,0.0276117
23.104,0.0276117
23.106,0.0276117
23.108,0.0276117
23.11,0.0276117
23.112,0.0276117
23.114,0.0276117
23.116,0.0276117
23.118,0.0276117
23.12,0.0276117
23.122,0.0276117
23.124,0.0276117
23.126,0.0276117
23.128,0.0276117
23.13,0.0276117
23.132,0.0276117
23.134,0.0276117
23.136,0.0276117
23.138,0.0276117
23.14,0.0276117
23.142,0.0276117
23.144,0.0276117
23.146,0.0276117
23.148,0.0276117
23.15,0.0276117
23.152,0.0276117
23.154,0.0276117
23.156,0.0276117
23.158,0.0276117
23.16,0.0276117
23.162,0.0276117
23.164,0.0276117
23.166,0.0276117
23.168,0.0276117
23.17,0.0276117
23.172,0.0276117
23.174,0.0276117
23.176,0.0276117
23.178,0.0276117
23.18,0.0276117
23.182,0.0276117
23.184,0.0276117
23.186,0.0276117
23.188,0.0276117
23.19,0.0276117
23.192,0.0276117
23.194,0.0276117
23.196,0.0276117
23.198,0.0276117
23.2,0.0276117
23.202,0.0276117
23.204,0.0276117
23.206,0.0276117
23.208,0.0276117
23.21,0.0276117
23.212,0.0276117
23.214,0.0276117
23.216,0.0276117
23.218,0.0276117
23.22,0.0276117
23.222,0.0276117
23.224,0.0276117
23.226,0.0276117
23.228,0.0276117
23.23,0.0276117
23.232,0.0276117
23.234,0.0276117
23.236,0.0276117
23.238,0.0276117
23.24,0.0276117
23.242,0.0276117
23.244,0.0276117
23.246,0.0276117
23.248,0.0276117
23.25,0.0276117
23.252,0.0276117
23.254,0.0276117
23.256,0.0276117
23.258,0.0276117
23.26,0.0276117
23.262,0.0276117
23.264,0.0276117
23.266,0.0276117
23.268,0.0276117
23.27,0.0276117
23.272,0.0276117
23.274,0.0276117
23.276,0.0276117
23.278,0.0276117
23.28,0.0276117
23.282,0.0276117
23.284,0.0276117
23.286,0.0276117
23.288,0.0276117
23.29,0.0276117
23.292,0.0276117
23.294,0.0276117
23.296,0.0276117
23.298,0.0276117
23.3,0.0276117
23.302,0.0276117
23.304,0.0276117
23.306,0.0276117
23.308,0.0276117
23.31,0.0276117
23.312,0.0276117
23.314,0.0276117
23.316,0.0276117
23.318,0.0276117
23.32,0.0276117
23.322,0.0276117
23.324,0.0276117
23.326,0.0276117
23.328,0.0276117
23.33,0.0276117
23.332,0.0276117
23.334,0.0276117
23.336,0.0276117
23.338,0.0276117
23.34,0.0276117
23.342,0.0276117
23.344,0.0276117
23.346,0.0276117
23.348,0.0276117
23.35,0.0276117
23.352,0.0276117
23.354,0.0276117
23.356,0.0276117
23.358,0.0276117
23.36,0.0276117
23.362,0.0276117
23.364,0.0276117
23.366,0.0276117
23.368,0.0276117
23.37,0.0276117
23.372,0.0276117
23.374,0.0276117
23.376,0.0276117
23.378,0.0276117
23.38,0.0276117
23.382,0.0276117
23.384,0.0276117
23.386,0.0276117
23.388,0.0276117
23.39,0.0276117
23.392,0.0276117
23.394,0.0276117
23.396,0.0276117
23.398,0.0276117
23.4,0.0276117
23.402,0.0276117
23.404,0.0276117
23.406,0.0276117
23.408,0.0276117
23.41,0.0276117
23.412,0.0276117
23.414,0.0276117
23.416,0.0276117
23.418,0.0276117
23.42,0.0276117
23.422,0.0276117
23.424,0.0276117
23.426,0.0276117
23.428,0.0276117
23.43,0.0276117
23.432,0.0276117
23.434,0.0276117
23.436,0.0276117
23.438,0.0276117
23.44,0.0276117
23.442,0.0276117
23.444,0.0276117
23.446,0.0276117
23.448,0.0276117
23.45,0.0276117
23.452,0.0276117
23.454,0.0276117
23.456,0.0276117
23.458,0.0276117
23.46,0.0276117
23.462,0.0276117
23.464,0.0276117
23.466,0.0276117
23.468,0.0276117
23.47,0.0276117
23.472,0.0276117
23.474,0.0276117
23.476,0.0276117
23.478,0.0276117
23.48,0.0276117
23.482,0.0276117
23.484,0.0276117
23.486,0.0276117
23.488,0.0276117
23.49,0.0276117
23.492,0.0276117
23.494,0.0276117
23.496,0.0276117
23.498,0.0276117
23.5,0.0276117
23.502,0.0276117
23.504,0.0276117
23.506,0.0276117
23.508,0.0276117
23.51,0.0276117
23.512,0.0276117
23.514,0.0276117
23.516,0.0276117
23.518,0.0276117
23.52,0.0276117
23.522,0.0276117
23.524,0.0276117
23.526,0.0276117
23.528,0.0276117
23.53,0.0276117
23.532,0.0276117
23.534,0.0276117
23.536,0.0276117
23.538,0.0276117
23.54,0.0276117
23.542,0.0276117
23.544,0.0276117
23.546,0.0276117
23.548,0.0276117
23.55,0.0276117
23.552,0.0276117
23.554,0.0276117
23.556,0.0276117
23.558,0.0276117
23.56,0.0276117
23.562,0.0276117
23.564,0.0276117
23.566,0.0276117
23.568,0.0276117
23.57,0.0276117
23.572,0.0276117
23.574,0.0276117
23.576,0.0276117
23.578,0.0276117
23.58,0.0276117
23.582,0.0276117
23.584,0.0276117
23.586,0.0276117
23.588,0.0276117
23.59,0.0276117
23.592,0.0276117
23.594,0.0276117
23.596,0.0276117
23.598,0.0276117
23.6,0.0276117
23.602,0.0276117
23.604,0.0276117
23.606,0.0276117
23.608,0.0276117
23.61,0.0276117
23.612,0.0276117
23.614,0.0276117
23.616,0.0276117
23.618,0.0276117
23.62,0.0276117
23.622,0.0276117
23.624,0.0276117
23.626,0.0276117
23.628,0.0276117
23.63,0.0276117
23.632,0.0276117
23.634,0.0276117
23.636,0.0276117
23.638,0.0276117
23.64,0.0276117
23.642,0.0276117
23.644,0.0276117
23.646,0.0276117
23.648,0.0276117
23.65,0.0276117
23.652,0.0276117
23.654,0.0276117
23.656,0.0276117
23.658,0.0276117
23.66,0.0276117
23.662,0.0276117
23.664,0.0276117
23.666,0.0276117
23.668,0.0276117
23.67,0.0276117
23.672,0.0276117
23.674,0.0276117
23.676,0.0276117
23.678,0.0276117
23.68,0.0276117
23.682,0.0276117
23.684,0.0276117
23.686,0.0276117
23.688,0.0276117
23.69,0.0276117
23.692,0.0276117
23.694,0.0276117
23.696,0.0276117
23.698,0.0276117
23.7,0.0276117
23.702,0.0276117
23.704,0.0276117
23.706,0.0276117
23.708,0.0276117
23.71,0.0276117
23.712,0.0276117
23.714,0.0276117
23.716,0.0276117
23.718,0.0276117
23.72,0.0276117
23.722,0.0276117
23.724,0.0276117
23.726,0.0276117
23.728,0.0276117
23.73,0.0276117
23.732,0.0276117
23.734,0.0276117
23.736,0.0276117
23.738,0.0276117
23.74,0.0276117
23.742,0.0276117
23.744,0.0276117
23.746,0.0276117
23.748,0.0276117
23.75,0.0276117
23.752,0.0276117
23.754,0.0276117
23.756,0.0276117
23.758,0.0276117
23.76,0.0276117
23.762,0.0276117
23.764,0.0276117
23.766,0.0276117
23.768,0.0276117
23.77,0.0276117
23.772,0.0276117
23.774,0.0276117
23.776,0.0276117
23.778,0.0276117
23.78,0.0276117
23.782,0.0276117
23.784,0.0276117
23.786,0.0276117
23.788,0.0276117
23.79,0.0276117
23.792,0.0276117
23.794,0.0276117
23.796,0.0276117
23.798,0.0276117
23.8,0.0276117
23.802,0.0276117
23.804,0.0276117
23.806,0.0276117
23.808,0.0276117
23.81,0.0276117
23.812,0.0276117
23.814,0.0276117
23.816,0.0276117
23.818,0.0276117
23.82,0.0276117
23.822,0.0276117
23.824,0.0276117
23.826,0.0276117
23.828,0.0276117
23.83,0.0276117
23.832,0.0276117
23.834,0.0276117
23.836,0.0276117
23.838,0.0276117
23.84,0.0276117
23.842,0.0276117
23.844,0.0276117
23.846,0.0276117
23.848,0.0276117
23.85,0.0276117
23.852,0.0276117
23.854,0.0276117
23.856,0.0276117
23.858,0.0276117
23.86,0.0276117
23.862,0.0276117
23.864,0.0276117
23.866,0.0276117
23.868,0.0276117
23.87,0.0276117
23.872,0.0276117
23.874,0.0276117
23.876,0.0276117
23.878,0.0276117
23.88,0.0276117
23.882,0.0276117
23.884,0.0276117
23.886,0.0276117
23.888,0.0276117
23.89,0.0276117
23.892,0.0276117
23.894,0.0276117
23.896,0.0276117
23.898,0.0276117
23.9,0.0276117
23.902,0.0276117
23.904,0.0276117
23.906,0.0276117
23.908,0.0276117
23.91,0.0276117
23.912,0.0276117
23.914,0.0276117
23.916,0.0276117
23.918,0.0276117
23.92,0.0276117
23.922,0.0276117
23.924,0.0276117
23.926,0.0276117
23.928,0.0276117
23.93,0.0276117
23.932,0.0276117
23.934,0.0276117
23.936,0.0276117
23.938,0.0276117
23.94,0.0276117
23.942,0.0276117
23.944,0.0276117
23.946,0.0276117
23.948,0.0276117
23.95,0.0276117
23.952,0.0276117
23.954,0.0276117
23.956,0.0276117
23.958,0.0276117
23.96,0.0276117
23.962,0.0276117
23.964,0.0276117
23.966,0.0276117
23.968,0.0276117
23.97,0.0276117
23.972,0.0276117
23.974,0.0276117
23.976,0.0276117
23.978,0.0276117
23.98,0.0276117
23.982,0.0276117
23.984,0.0276117
23.986,0.0276117
23.988,0.0276117
23.99,0.0276117
23.992,0.0276117
23.994,0.0276117
23.996,0.0276117
23.998,0.0276117
24,0.0276117
24.002,0.0276117
24.004,0.0276117
24.006,0.0276117
24.008,0.0276117
24.01,0.0276117
24.012,0.0276117
24.014,0.0276117
24.016,0.0276117
24.018,0.0276117
24.02,0.0276117
24.022,0.0276117
24.024,0.0276117
24.026,0.0276117
24.028,0.0276117
24.03,0.0276117
24.032,0.0276117
24.034,0.0276117
24.036,0.0276117
24.038,0.0276117
24.04,0.0276117
24.042,0.0276117
24.044,0.0276117
24.046,0.0276117
24.048,0.0276117
24.05,0.0276117
24.052,0.0276117
24.054,0.0276117
24.056,0.0276117
24.058,0.0276117
24.06,0.0276117
24.062,0.0276117
24.064,0.0276117
24.066,0.0276117
24.068,0.0276117
24.07,0.0276117
24.072,0.0276117
24.074,0.0276117
24.076,0.0276117
24.078,0.0276117
24.08,0.0276117
24.082,0.0276117
24.084,0.0276117
24.086,0.0276117
24.088,0.0276117
24.09,0.0276117
24.092,0.0276117
24.094,0.0276117
24.096,0.0276117
24.098,0.0276117
24.1,0.0276117
24.102,0.0276117
24.104,0.0276117
24.106,0.0276117
24.108,0.0276117
24.11,0.0276117
24.112,0.0276117
24.114,0.0276117
24.116,0.0276117
24.118,0.0276117
24.12,0.0276117
24.122,0.0276117
24.124,0.0276117
24.126,0.0276117
24.128,0.0276117
24.13,0.0276117
24.132,0.0276117
24.134,0.0276117
24.136,0.0276117
24.138,0.0276117
24.14,0.0276117
24.142,0.0276117
24.144,0.0276117
24.146,0.0276117
24.148,0.0276117
24.15,0.0276117
24.152,0.0276117
24.154,0.0276117
24.156,0.0276117
24.158,0.0276117
24.16,0.0276117
24.162,0.0276117
24.164,0.0276117
24.166,0.0276117
24.168,0.0276117
24.17,0.0276117
24.172,0.0276117
24.174,0.0276117
24.176,0.0276117
24.178,0.0276117
24.18,0.0276117
24.182,0.0276117
24.184,0.0276117
24.186,0.0276117
24.188,0.0276117
24.19,0.0276117
24.192,0.0276117
24.194,0.0276117
24.196,0.0276117
24.198,0.0276117
24.2,0.0276117
24.202,0.0276117
24.204,0.0276117
24.206,0.0276117
24.208,0.0276117
24.21,0.0276117
24.212,0.0276117
24.214,0.0276117
24.216,0.0276117
24.218,0.0276117
24.22,0.0276117
24.222,0.0276117
24.224,0.0276117
24.226,0.0276117
24.228,0.0276117
24.23,0.0276117
24.232,0.0276117
24.234,0.0276117
24.236,0.0276117
24.238,0.0276117
24.24,0.0245437
24.242,0.0245437
24.244,0.0245437
24.246,0.0245437
24.248,0.0245437
24.25,0.0245437
24.252,0.0245437
24.254,0.0245437
24.256,0.0245437
24.258,0.0245437
24.26,0.0245437
24.262,0.0245437
24.264,0.0245437
24.266,0.0245437
24.268,0.0245437
24.27,0.0245437
24.272,0.0245437
24.274,0.0245437
24.276,0.0245437
24.278,0.0245437
24.28,0.0245437
24.282,0.0245437
24.284,0.0245437
24.286,0.0245437
24.288,0.0245437
24.29,0.0245437
24.292,0.0245437
24.294,0.0245437
24.296,0.0245437
24.298,0.0245437
24.3,0.0245437
24.302,0.0245437
24.304,0.0245437
24.306,0.0245437
24.308,0.0245437
24.31,0.0245437
24.312,0.0245437
24.314,0.0245437
24.316,0.0245437
24.318,0.0245437
24.32,0.0245437
24.322,0.0245437
24.324,0.0245437
24.326,0.0245437
24.328,0.0245437
24.33,0.0245437
24.332,0.0245437
24.334,0.0245437
24.336,0.0245437
24.338,0.0245437
24.34,0.0245437
24.342,0.0245437
24.344,0.0245437
24.346,0.0245437
24.348,0.0245437
24.35,0.0245437
24.352,0.0245437
24.354,0.0245437
24.356,0.0245437
24.358,0.0245437
24.36,0.0245437
24.362,0.0245437
24.364,0.0245437
24.366,0.0245437
24.368,0.0245437
24.37,0.0245437
24.372,0.0245437
24.374,0.0245437
24.376,0.0245437
24.378,0.0245437
24.38,0.0245437
24.382,0.0245437
24.384,0.0245437
24.386,0.0245437
24.388,0.0245437
24.39,0.0245437
24.392,0.0245437
24.394,0.0245437
24.396,0.0245437
24.398,0.0245437
24.4,0.0245437
24.402,0.0245437
24.404,0.0245437
24.406,0.0245437
24.408,0.0245437
24.41,0.0245437
24.412,0.0245437
24.414,0.0245437
24.416,0.0245437
24.418,0.0245437
24.42,0.0245437
24.422,0.0245437
24.424,0.0245437
24.426,0.0245437
24.428,0.0245437
24.43,0.0245437
24.432,0.0245437
24.434,0.0245437
24.436,0.0245437
24.438,0.0245437
24.44,0.0245437
24.442,0.0245437
24.444,0.0245437
24.446,0.0245437
24.448,0.0245437
24.45,0.0245437
24.452,0.0245437
24.454,0.0245437
24.456,0.0245437
24.458,0.0245437
24.46,0.0245437
24.462,0.0245437
24.464,0.0245437
24.466,0.0245437
24.468,0.0245437
24.47,0.0245437
24.472,0.0245437
24.474,0.0245437
24.476,0.0245437
24.478,0.0245437
24.48,0.0245437
24.482,0.0245437
24.484,0.0245437
24.486,0.0245437
24.488,0.0245437
24.49,0.0245437
24.492,0.0245437
24.494,0.0245437
24.496,0.0245437
24.498,0.0245437
24.5,0.0245437
24.502,0.0245437
24.504,0.0245437
24.506,0.0245437
24.508,0.0245437
24.51,0.0245437
24.512,0.0245437
24.514,0.0245437
24.516,0.0245437
24.518,0.0245437
24.52,0.0245437
24.522,0.0245437
24.524,0.0245437
24.526,0.0245437
24.528,0.0245437
24.53,0.0245437
24.532,0.0245437
24.534,0.0245437
24.536,0.0245437
24.538,0.0245437
24.54,0.0245437
24.542,0.0245437
24.544,0.0245437
24.546,0.0245437
24.548,0.0245437
24.55,0.0245437
24.552,0.0245437
24.554,0.0245437
24.556,0.0245437
24.558,0.0245437
24.56,0.0245437
24.562,0.0245437
24.564,0.0245437
24.566,0.0245437
24.568,0.0245437
24.57,0.0245437
24.572,0.0245437
24.574,0.0245437
24.576,0.0245437
24.578,0.0245437
24.58,0.0245437
24.582,0.0245437
24.584,0.0245437
24.586,0.0245437
24.588,0.0245437
24.59,0.0245437
24.592,0.0245437
24.594,0.0245437
24.596,0.0245437
24.598,0.0245437
24.6,0.0245437
24.602,0.0245437
24.604,0.0245437
24.606,0.0245437
24.608,0.0245437
24.61,0.0245437
24.612,0.0245437
24.614,0.0245437
24.616,0.0245437
24.618,0.0245437
24.62,0.0245437
24.622,0.0245437
24.624,0.0245437
24.626,0.0245437
24.628,0.0245437
24.63,0.0245437
24.632,0.0245437
24.634,0.0245437
24.636,0.0245437
24.638,0.0245437
24.64,0.0245437
24.642,0.0245437
24.644,0.0245437
24.646,0.0245437
24.648,0.0245437
24.65,0.0245437
24.652,0.0245437
24.654,0.0245437
24.656,0.0245437
24.658,0.0245437
24.66,0.0245437
24.662,0.0245437
24.664,0.0245437
24.666,0.0245437
24.668,0.0245437
24.67,0.0245437
24.672,0.0245437
24.674,0.0245437
24.676,0.0245437
24.678,0.0245437
24.68,0.0245437
24.682,0.0245437
24.684,0.0245437
24.686,0.0245437
24.688,0.0245437
24.69,0.0245437
24.692,0.0245437
24.694,0.0245437
24.696,0.0245437
24.698,0.0245437
24.7,0.0245437
24.702,0.0245437
24.704,0.0245437
24.706,0.0245437
24.708,0.0245437
24.71,0.0245437
24.712,0.0245437
24.714,0.0245437
24.716,0.0245437
24.718,0.0245437
24.72,0.0245437
24.722,0.0245437
24.724,0.0245437
24.726,0.0245437
24.728,0.0245437
24.73,0.0245437
24.732,0.0245437
24.734,0.0245437
24.736,0.0245437
24.738,0.0245437
24.74,0.0245437
24.742,0.0245437
24.744,0.0245437
24.746,0.0245437
24.748,0.0245437
24.75,0.0245437
24.752,0.0245437
24.754,0.0245437
24.756,0.0245437
24.758,0.0245437
24.76,0.0245437
24.762,0.0245437
24.764,0.0245437
24.766,0.0245437
24.768,0.0245437
24.77,0.0245437
24.772,0.0245437
24.774,0.0245437
24.776,0.0245437
24.778,0.0245437
24.78,0.0245437
24.782,0.0245437
24.784,0.0245437
24.786,0.0245437
24.788,0.0245437
24.79,0.0245437
24.792,0.0245437
24.794,0.0245437
24.796,0.0245437
24.798,0.0245437
24.8,0.0245437
24.802,0.0245437
24.804,0.0245437
24.806,0.0245437
24.808,0.0245437
24.81,0.0245437
24.812,0.0245437
24.814,0.0245437
24.816,0.0245437
24.818,0.0245437
24.82,0.0245437
24.822,0.0245437
24.824,0.0245437
24.826,0.0245437
24.828,0.0245437
24.83,0.0245437
24.832,0.0245437
24.834,0.0245437
24.836,0.0245437
24.838,0.0245437
24.84,0.0245437
24.842,0.0245437
24.844,0.0245437
24.846,0.0245437
24.848,0.0245437
24.85,0.0245437
24.852,0.0245437
24.854,0.0245437
24.856,0.0245437
24.858,0.0245437
24.86,0.0245437
24.862,0.0245437
24.864,0.0245437
24.866,0.0245437
24.868,0.0245437
24.87,0.0245437
24.872,0.0245437
24.874,0.0245437
24.876,0.0245437
24.878,0.0245437
24.88,0.0245437
24.882,0.0245437
24.884,0.0245437
24.886,0.0245437
24.888,0.0245437
24.89,0.0245437
24.892,0.0245437
24.894,0.0245437
24.896,0.0245437
24.898,0.0245437
24.9,0.0245437
24.902,0.0245437
24.904,0.0245437
24.906,0.0245437
24.908,0.0245437
24.91,0.0245437
24.912,0.0245437
24.914,0.0245437
24.916,0.0245437
24.918,0.0245437
24.92,0.0245437
24.922,0.0245437
24.924,0.0245437
24.926,0.0245437
24.928,0.0245437
24.93,0.0245437
24.932,0.0245437
24.934,0.0245437
24.936,0.0245437
24.938,0.0245437
24.94,0.0245437
24.942,0.0245437
24.944,0.0245437
24.946,0.0245437
24.948,0.0245437
24.95,0.0245437
24.952,0.0245437
24.954,0.0245437
24.956,0.0245437
24.958,0.0245437
24.96,0.0245437
24.962,0.0245437
24.964,0.0245437
24.966,0.0245437
24.968,0.0245437
24.97,0.0245437
24.972,0.0245437
24.974,0.0245437
24.976,0.0245437
24.978,0.0245437
24.98,0.0245437
24.982,0.0245437
24.984,0.0245437
24.986,0.0245437
24.988,0.0245437
24.99,0.0245437
24.992,0.0245437
24.994,0.0245437
24.996,0.0245437
24.998,0.0245437
25,0.0245437
25.002,0.0245437
25.004,0.0245437
25.006,0.0245437
25.008,0.0245437
25.01,0.0245437
25.012,0.0245437
25.014,0.0245437
25.016,0.0245437
25.018,0.0245437
25.02,0.0245437
25.022,0.0245437
25.024,0.0245437
25.026,0.0245437
25.028,0.0245437
25.03,0.0245437
25.032,0.0245437
25.034,0.0245437
25.036,0.0245437
25.038,0.0245437
25.04,0.0245437
25.042,0.0245437
25.044,0.0245437
25.046,0.0245437
25.048,0.0245437
25.05,0.0245437
25.052,0.0245437
25.054,0.0245437
25.056,0.0245437
25.058,0.0245437
25.06,0.0245437
25.062,0.0245437
25.064,0.0245437
25.066,0.0245437
25.068,0.0245437
25.07,0.0245437
25.072,0.0245437
25.074,0.0245437
25.076,0.0245437
25.078,0.0245437
25.08,0.0245437
25.082,0.0245437
25.084,0.0245437
25.086,0.0245437
25.088,0.0245437
25.09,0.0245437
25.092,0.0245437
25.094,0.0245437
25.096,0.0245437
25.098,0.0245437
25.1,0.0245437
25.102,0.0245437
25.104,0.0245437
25.106,0.0245437
25.108,0.0245437
25.11,0.0245437
25.112,0.0245437
25.114,0.0245437
25.116,0.0245437
25.118,0.0245437
25.12,0.0245437
25.122,0.0245437
25.124,0.0245437
25.126,0.0245437
25.128,0.0245437
25.13,0.0245437
25.132,0.0245437
25.134,0.0245437
25.136,0.0245437
25.138,0.0245437
25.14,0.0245437
25.142,0.0245437
25.144,0.0245437
25.146,0.0245437
25.148,0.0245437
25.15,0.0245437
25.152,0.0245437
25.154,0.0245437
25.156,0.0245437
25.158,0.0245437
25.16,0.0245437
25.162,0.0245437
25.164,0.0245437
25.166,0.0245437
25.168,0.0245437
25.17,0.0245437
25.172,0.0245437
25.174,0.0245437
25.176,0.0245437
25.178,0.0245437
25.18,0.0245437
25.182,0.0245437
25.184,0.0245437
25.186,0.0245437
25.188,0.0245437
25.19,0.0245437
25.192,0.0245437
25.194,0.0245437
25.196,0.0245437
25.198,0.0245437
25.2,0.0245437
25.202,0.0245437
25.204,0.0245437
25.206,0.0245437
25.208,0.0245437
25.21,0.0245437
25.212,0.0245437
25.214,0.0245437
25.216,0.0245437
25.218,0.0245437
25.22,0.0245437
25.222,0.0245437
25.224,0.0245437
25.226,0.0245437
25.228,0.0245437
25.23,0.0245437
25.232,0.0245437
25.234,0.0245437
25.236,0.0245437
25.238,0.0245437
25.24,0.0245437
25.242,0.0245437
25.244,0.0245437
25.246,0.0245437
25.248,0.0245437
25.25,0.0245437
25.252,0.0245437
25.254,0.0245437
25.256,0.0245437
25.258,0.0245437
25.26,0.0245437
25.262,0.0245437
25.264,0.0245437
25.266,0.0245437
25.268,0.0245437
25.27,0.0245437
25.272,0.0245437
25.274,0.0245437
25.276,0.0245437
25.278,0.0245437
25.28,0.0245437
25.282,0.0245437
25.284,0.0245437
25.286,0.0245437
25.288,0.0245437
25.29,0.0245437
25.292,0.0245437
25.294,0.0245437
25.296,0.0245437
25.298,0.0245437
25.3,0.0245437
25.302,0.0245437
25.304,0.0245437
25.306,0.0245437
25.308,0.0245437
25.31,0.0245437
25.312,0.0245437
25.314,0.0245437
25.316,0.0245437
25.318,0.0245437
25.32,0.0245437
25.322,0.0245437
25.324,0.0245437
25.326,0.0245437
25.328,0.0245437
25.33,0.0245437
25.332,0.0245437
25.334,0.0245437
25.336,0.0245437
25.338,0.0245437
25.34,0.0245437
25.342,0.0245437
25.344,0.0245437
25.346,0.0245437
25.348,0.0245437
25.35,0.0245437
25.352,0.0245437
25.354,0.0245437
25.356,0.0245437
25.358,0.0245437
25.36,0.0245437
25.362,0.0245437
25.364,0.0245437
25.366,0.0245437
25.368,0.0245437
25.37,0.0245437
25.372,0.0245437
25.374,0.0245437
25.376,0.0245437
25.378,0.0245437
25.38,0.0245437
25.382,0.0245437
25.384,0.0245437
25.386,0.0245437
25.388,0.0245437
25.39,0.0245437
25.392,0.0245437
25.394,0.0245437
25.396,0.0245437
25.398,0.0245437
25.4,0.0245437
25.402,0.0245437
25.404,0.0245437
25.406,0.0245437
25.408,0.0245437
25.41,0.0245437
25.412,0.0245437
25.414,0.0245437
25.416,0.0245437
25.418,0.0245437
25.42,0.0245437
25.422,0.0245437
25.424,0.0245437
25.426,0.0245437
25.428,0.0245437
25.43,0.0245437
25.432,0.0245437
25.434,0.0245437
25.436,0.0245437
25.438,0.0245437
25.44,0.0245437
25.442,0.0245437
25.444,0.0245437
25.446,0.0245437
25.448,0.0245437
25.45,0.0245437
25.452,0.0245437
25.454,0.0245437
25.456,0.0245437
25.458,0.0245437
25.46,0.0245437
25.462,0.0245437
25.464,0.0245437
25.466,0.0245437
25.468,0.0245437
25.47,0.0245437
25.472,0.0245437
25.474,0.0245437
25.476,0.0245437
25.478,0.0245437
25.48,0.0245437
25.482,0.0245437
25.484,0.0245437
25.486,0.0245437
25.488,0.0245437
25.49,0.0245437
25.492,0.0245437
25.494,0.0245437
25.496,0.0245437
25.498,0.0245437
25.5,0.0245437
25.502,0.0245437
25.504,0.0245437
25.506,0.0245437
25.508,0.0245437
25.51,0.0245437
25.512,0.0245437
25.514,0.0245437
25.516,0.0245437
25.518,0.0245437
25.52,0.0245437
25.522,0.0245437
25.524,0.0245437
25.526,0.0245437
25.528,0.0245437
25.53,0.0245437
25.532,0.0245437
25.534,0.0245437
25.536,0.0245437
25.538,0.0245437
25.54,0.0245437
25.542,0.0245437
25.544,0.0245437
25.546,0.0245437
25.548,0.0245437
25.55,0.0245437
25.552,0.0245437
25.554,0.0245437
25.556,0.0245437
25.558,0.0245437
25.56,0.0245437
25.562,0.0245437
25.564,0.0245437
25.566,0.0245437
25.568,0.0245437
25.57,0.0245437
25.572,0.0245437
25.574,0.0245437
25.576,0.0245437
25.578,0.0245437
25.58,0.0245437
25.582,0.0245437
25.584,0.0245437
25.586,0.0245437
25.588,0.0245437
25.59,0.0245437
25.592,0.0245437
25.594,0.0245437
25.596,0.0245437
25.598,0.0245437
25.6,0.0245437
25.602,0.0245437
25.604,0.0245437
25.606,0.0245437
